"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-26 23:30","2023","01","26","23:30","1.9","","-1.5","","78","","0.0","","16","","28","","","","99.36","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 00:30","2023","01","27","00:30","2.0","","1.6","","97","","0.0","","16","","31","","","","99.02","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 01:30","2023","01","27","01:30","3.5","","3.4","","99","","2.0","","17","","33","","","","98.79","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 02:30","2023","01","27","02:30","4.6","","4.5","","100","","3.6","","17","","31","","","","98.67","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 03:30","2023","01","27","03:30","6.0","","5.9","","100","","2.6","","19","","22","","","","98.61","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 04:30","2023","01","27","04:30","6.3","","6.2","","100","","0.6","","19","","22","","","","98.47","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 05:30","2023","01","27","05:30","6.5","","6.3","","99","","0.0","","21","","17","","","","98.48","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 06:30","2023","01","27","06:30","4.6","","4.0","","96","","0.0","","23","","25","","","","98.58","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 07:30","2023","01","27","07:30","3.8","","3.1","","95","","0.0","","22","","16","","","","98.63","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 08:30","2023","01","27","08:30","3.4","","2.6","","95","","0.0","","23","","16","","","","98.73","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 09:30","2023","01","27","09:30","4.0","","2.8","","92","","0.0","","23","","20","","","","98.74","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 10:30","2023","01","27","10:30","4.0","","2.4","","89","","0.0","","22","","20","","","","98.79","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 11:30","2023","01","27","11:30","4.1","","2.2","","87","","0.0","","22","","21","","","","98.74","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 12:30","2023","01","27","12:30","4.2","","1.8","","84","","0.6","","23","","22","","","","98.73","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 13:30","2023","01","27","13:30","4.2","","1.4","","82","","0.0","","23","","24","","","","98.77","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 14:30","2023","01","27","14:30","2.2","","0.9","","91","","0.0","","26","","19","","","","98.88","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 15:30","2023","01","27","15:30","1.8","","-1.0","","82","","0.0","","26","","21","","","","99.02","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 16:30","2023","01","27","16:30","0.2","","-3.2","","78","","0.0","","26","","21","","","","99.22","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 17:30","2023","01","27","17:30","-0.8","","-5.3","","71","","0.0","","25","","28","","","","99.38","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 18:30","2023","01","27","18:30","-1.1","","-6.0","","69","","0.0","","24","","22","","","","99.55","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 19:30","2023","01","27","19:30","-1.5","","-5.9","","72","","0.0","","24","","18","","","","99.67","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 20:30","2023","01","27","20:30","-2.0","","-6.8","","70","","0.0","","25","","21","","","","99.78","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 21:30","2023","01","27","21:30","-2.8","","-7.7","","69","","0.0","","26","","16","","","","99.92","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 22:30","2023","01","27","22:30","-2.8","","-7.5","","70","","0.0","","26","","16","","","","100.05","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-27 23:30","2023","01","27","23:30","-3.0","","-7.4","","72","","0.0","","25","","14","","","","100.18","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 00:30","2023","01","28","00:30","-3.0","","-7.1","","73","","0.0","","26","","12","","","","100.28","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 01:30","2023","01","28","01:30","-3.7","","-8.4","","70","","0.0","","28","","16","","","","100.45","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 02:30","2023","01","28","02:30","-5.0","","-10.3","","66","","0.0","","26","","13","","","","100.60","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 03:30","2023","01","28","03:30","-5.8","","-10.1","","71","","0.0","","26","","10","","","","100.77","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 04:30","2023","01","28","04:30","-6.6","","-10.2","","76","","0.0","","26","","9","","","","100.90","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 05:30","2023","01","28","05:30","-6.9","","-10.1","","78","","0.0","","26","","10","","","","101.01","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 06:30","2023","01","28","06:30","-7.3","","-10.4","","78","","0.0","","26","","10","","","","101.12","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 07:30","2023","01","28","07:30","-7.6","","-10.6","","79","","0.6","","28","","10","","","","101.23","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 08:30","2023","01","28","08:30","-7.4","","-10.0","","82","","0.0","","25","","8","","","","101.36","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 09:30","2023","01","28","09:30","-5.6","","-9.8","","73","","6.6","","30","","7","","","","101.41","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 10:30","2023","01","28","10:30","-4.5","","-10.2","","65","","0.0","","31","","6","","","","101.43","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 11:30","2023","01","28","11:30","-3.8","","-10.9","","58","","0.0","","31","","3","","","","101.43","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 12:30","2023","01","28","12:30","-2.8","","-10.1","","57","","1.2","","7","","2","","","","101.39","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 13:30","2023","01","28","13:30","-0.2","","-9.6","","49","","0.0","","18","","9","","","","101.36","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 14:30","2023","01","28","14:30","-0.4","","-10.5","","46","","0.0","","18","","5","","","","101.36","","","","-2","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 15:30","2023","01","28","15:30","-1.4","","-10.0","","52","","0.0","","18","","5","","","","101.41","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 16:30","2023","01","28","16:30","-3.0","","-9.6","","60","","0.7","","16","","7","","","","101.40","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 17:30","2023","01","28","17:30","-4.4","","-9.3","","68","","0.0","","16","","5","","","","101.39","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 18:30","2023","01","28","18:30","-4.5","","-10.3","","64","","0.0","","20","","6","","","","101.39","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 19:30","2023","01","28","19:30","-5.4","","-10.3","","68","","0.8","","21","","5","","","","101.35","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 20:30","2023","01","28","20:30","-5.8","","-9.5","","75","","0.0","","17","","3","","","","101.32","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 21:30","2023","01","28","21:30","-5.4","","-8.6","","78","","0.0","","16","","4","","","","101.27","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 22:30","2023","01","28","22:30","-5.6","","-8.2","","82","","0.7","","18","","3","","","","101.25","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-28 23:30","2023","01","28","23:30","-5.0","","-8.1","","79","","0.0","","22","","4","","","","101.18","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 00:30","2023","01","29","00:30","-4.7","","-7.7","","80","","0.8","","18","","3","","","","101.10","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 01:30","2023","01","29","01:30","-4.5","","-7.5","","79","","0.7","","22","","4","","","","101.00","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 02:30","2023","01","29","02:30","-4.5","","-7.0","","83","","0.0","","17","","3","","","","100.97","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 03:30","2023","01","29","03:30","-4.2","","-7.1","","80","","0.6","","20","","6","","","","100.91","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 04:30","2023","01","29","04:30","-4.6","","-7.4","","80","","0.0","","19","","8","","","","100.83","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 05:30","2023","01","29","05:30","-4.5","","-7.6","","79","","0.0","","20","","8","","","","100.76","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 06:30","2023","01","29","06:30","-4.0","","-7.1","","79","","0.0","","20","","11","","","","100.65","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 07:30","2023","01","29","07:30","-3.4","","-6.4","","80","","0.7","","20","","9","","","","100.60","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 08:30","2023","01","29","08:30","-2.8","","-5.4","","82","","0.6","","20","","8","","","","100.56","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 09:30","2023","01","29","09:30","-0.4","","-2.7","","85","","0.0","","22","","19","","","","100.53","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 10:30","2023","01","29","10:30","1.3","","-2.2","","77","","0.9","","23","","16","","","","100.48","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 11:30","2023","01","29","11:30","1.7","","-6.4","","55","","0.0","","26","","26","","","","100.48","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 12:30","2023","01","29","12:30","1.2","","-8.6","","48","","0.0","","26","","26","","","","100.45","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 13:30","2023","01","29","13:30","1.4","","-10.6","","40","","0.0","","27","","23","","","","100.51","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 14:30","2023","01","29","14:30","0.7","","-10.4","","43","","0.0","","28","","26","","","","100.61","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 15:30","2023","01","29","15:30","-1.1","","-14.2","","36","","0.0","","28","","29","","","","100.77","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 16:30","2023","01","29","16:30","-2.5","","-12.7","","46","","0.0","","29","","20","","","","100.94","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 17:30","2023","01","29","17:30","-3.8","","-12.2","","52","","0.0","","27","","17","","","","101.12","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 18:30","2023","01","29","18:30","-5.3","","-11.7","","60","","0.0","","29","","9","","","","101.22","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 19:30","2023","01","29","19:30","-6.0","","-12.0","","63","","0.0","","27","","13","","","","101.29","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 20:30","2023","01","29","20:30","-7.0","","-12.4","","65","","0.0","","24","","9","","","","101.38","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 21:30","2023","01","29","21:30","-7.7","","-12.7","","67","","0.0","","25","","10","","","","101.48","","","","-13","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 22:30","2023","01","29","22:30","-8.2","","-12.8","","70","","0.6","","26","","8","","","","101.47","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-29 23:30","2023","01","29","23:30","-8.2","","-12.3","","72","","0.9","","25","","8","","","","101.59","","","","-12","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 00:30","2023","01","30","00:30","-7.9","","-11.8","","74","","1.7","","0","","1","","","","101.50","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 01:30","2023","01","30","01:30","-7.8","","-11.4","","75","","0.8","","24","","6","","","","101.47","","","","-11","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 02:30","2023","01","30","02:30","-7.6","","-11.3","","74","","0.7","","21","","1","","","","101.47","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 03:30","2023","01","30","03:30","-7.3","","-10.7","","76","","0.0","","19","","6","","","","101.38","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 04:30","2023","01","30","04:30","-6.9","","-10.0","","78","","0.7","","17","","5","","","","101.28","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 05:30","2023","01","30","05:30","-6.4","","-9.3","","80","","1.2","","15","","8","","","","101.13","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 06:30","2023","01","30","06:30","-6.2","","-7.4","","91","","0.0","","16","","6","","","","101.00","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 07:30","2023","01","30","07:30","-5.4","","-6.1","","95","","0.6","","15","","10","","","","100.76","","","","-10","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 08:30","2023","01","30","08:30","-4.0","","-4.4","","97","","1.1","","16","","10","","","","100.62","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 09:30","2023","01","30","09:30","-2.6","","-2.9","","98","","0.6","","15","","14","","","","100.35","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 10:30","2023","01","30","10:30","-1.0","","-1.2","","99","","0.8","","17","","14","","","","100.12","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 11:30","2023","01","30","11:30","-0.4","","-0.5","","99","","1.3","","19","","11","","","","99.95","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 12:30","2023","01","30","12:30","1.3","","1.2","","99","","0.9","","22","","14","","","","99.79","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 13:30","2023","01","30","13:30","2.8","","2.7","","99","","0.7","","24","","18","","","","99.70","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 14:30","2023","01","30","14:30","3.0","","2.6","","98","","0.0","","23","","19","","","","99.71","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 15:30","2023","01","30","15:30","3.1","","2.7","","97","","0.0","","24","","17","","","","99.78","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 16:30","2023","01","30","16:30","2.8","","1.9","","94","","0.0","","25","","16","","","","99.88","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 17:30","2023","01","30","17:30","1.6","","0.8","","95","","0.0","","18","","6","","","","100.01","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 18:30","2023","01","30","18:30","1.4","","0.8","","96","","0.7","","24","","14","","","","100.07","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 19:30","2023","01","30","19:30","1.0","","0.1","","94","","0.9","","25","","11","","","","100.17","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 20:30","2023","01","30","20:30","-0.3","","-0.9","","96","","0.0","","32","","6","","","","100.23","","","","-2","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 21:30","2023","01","30","21:30","-0.8","","-1.5","","95","","0.6","","31","","9","","","","100.22","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 22:30","2023","01","30","22:30","-1.2","","-2.0","","95","","0.0","","34","","4","","","","100.25","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-30 23:30","2023","01","30","23:30","-1.8","","-2.5","","95","","0.0","","36","","4","","","","100.24","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 00:30","2023","01","31","00:30","-2.2","","-2.7","","96","","0.7","","33","","4","","","","100.20","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 01:30","2023","01","31","01:30","-2.4","","-2.8","","97","","0.0","","35","","3","","","","100.13","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 02:30","2023","01","31","02:30","-2.8","","-3.2","","97","","0.0","","33","","2","","","","100.17","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 03:30","2023","01","31","03:30","-2.9","","-3.4","","96","","0.0","","32","","5","","","","100.16","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 04:30","2023","01","31","04:30","-3.1","","-3.8","","95","","0.0","","34","","4","","","","100.14","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 05:30","2023","01","31","05:30","-3.2","","-4.0","","95","","0.0","","36","","2","","","","100.15","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 06:30","2023","01","31","06:30","-3.3","","-4.2","","94","","0.0","","34","","12","","","","100.20","","","","-8","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 07:30","2023","01","31","07:30","-3.3","","-4.1","","94","","0.0","","","","0","","","","100.16","","","","","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 08:30","2023","01","31","08:30","-3.0","","-3.7","","95","","0.0","","18","","10","","","","100.13","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 09:30","2023","01","31","09:30","-2.6","","-3.6","","93","","1.6","","20","","4","","","","100.13","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 10:30","2023","01","31","10:30","-2.2","","-3.3","","92","","2.0","","25","","6","","","","100.13","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 11:30","2023","01","31","11:30","-1.9","","-3.2","","91","","0.6","","32","","6","","","","100.06","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 12:30","2023","01","31","12:30","-2.9","","-3.9","","93","","0.0","","32","","6","","","","99.95","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 13:30","2023","01","31","13:30","-2.6","","-4.1","","89","","0.0","","30","","4","","","","99.90","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 14:30","2023","01","31","14:30","-2.5","","-4.3","","87","","0.6","","29","","1","","","","99.86","","","","-3","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 15:30","2023","01","31","15:30","-2.9","","-4.8","","87","","0.0","","32","","4","","","","99.86","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 16:30","2023","01","31","16:30","-3.1","","-4.8","","88","","0.0","","29","","3","","","","99.86","","","","-4","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 17:30","2023","01","31","17:30","-3.5","","-4.8","","91","","0.0","","30","","3","","","","99.85","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 18:30","2023","01","31","18:30","-3.8","","-4.6","","94","","0.0","","6","","4","","","","99.74","","","","-5","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 19:30","2023","01","31","19:30","-3.9","","-4.3","","97","","0.8","","4","","7","","","","99.64","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 20:30","2023","01","31","20:30","-4.4","","-4.8","","97","","0.0","","2","","11","","","","99.58","","","","-9","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 21:30","2023","01","31","21:30","-4.9","","-5.3","","97","","0.0","","3","","3","","","","99.53","","","","-6","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 22:30","2023","01","31","22:30","-5.0","","-5.4","","98","","1.5","","2","","5","","","","99.44","","","","-7","","NA"
"-53.97","48.56","TERRA NOVA NAT PARK CS","8403851","2023-01-31 23:30","2023","01","31","23:30","-5.3","","-5.6","","98","","2.9","","35","","10","","","","99.36","","","","-10","","NA"
